0.0, 0.0
5.31657288542537E-9, 3.046168785028285E-6
4.2532485911984485E-8, 1.2184610185946967E-5
1.4354659336722797E-7, 2.741512934154959E-5
3.4025677783396515E-7, 4.873740148546722E-5
6.645594643567447E-7, 7.615097195129643E-5
1.1483491346272364E-6, 1.0965525617875703E-4
1.8235178411858994E-6, 1.4924953972087946E-4
2.721954721662128E-6, 1.9493297825399814E-4
3.87554551305801E-6, 2.467045975896621E-4
5.3161720660529295E-6, 3.045632936866875E-4
7.075711859392289E-6, 3.6850783266734665E-4
9.18603751428873E-6, 4.385368508325891E-4
1.1679016308934818E-5, 5.146488546818427E-4
1.458650969304313E-5, 5.9684222093229E-4
1.7940372802473558E-5, 6.851151965407265E-4
2.177245397395802E-5, 7.794658987277797E-4
2.6114594259890057E-5, 8.798923150029329E-4
3.0998626943208906E-5, 9.86392303191466E-4
3.645637705241573E-5, 0.0010989635914641983
4.251966087664028E-5, 0.0012176037783671483
4.9220285480863985E-5, 0.0013423103328544406
5.6590048221238545E-5, 0.0014730805943222382
6.466073626054208E-5, 0.0016099117726448115
7.346412608376525E-5, 0.001752800948212296
8.30319830138229E-5, 0.001901745071969921
9.339606072740443E-5, 0.002056740965458929
1.0458810077099942E-4, 0.0022177853208598486
1.166398320770475E-4, 0.002384874701036792
1.295829704802768E-4, 0.002558005539584106
1.4344921823419835E-4, 0.0027371741408744915
1.5827026352773524E-4, 0.0029223766801081425
1.7407778000213254E-4, 0.0031136092033655694
1.9090342626796062E-4, 0.0033108676276603325
2.0877884542230108E-4, 0.0035141477409934663
2.2773566456626962E-4, 0.0037234452024120196
2.478054943225073E-4, 0.003938755542065298
2.6901992835315526E-4, 0.00416007416126744
2.914105428778459E-4, 0.004387396332558347
3.1500889619194686E-4, 0.0046207171997669745
3.3984652818516454E-4, 0.00486003177807828
3.65954959860188E-4, 0.005105334954098987
3.9336569285176523E-4, 0.0053566214859279
4.2211020894587146E-4, 0.005613886003225686
4.522199695992184E-4, 0.005877123007287659
4.83726415459023E-4, 0.006146326871118251
5.166609658829871E-4, 0.006421491839506481
5.510550184595953E-4, 0.006702612029103778
5.869399485287052E-4, 0.006989681428503686
6.243471087023852E-4, 0.007282693898322807
6.633078283859958E-4, 0.00758164317128298
7.038534132997534E-4, 0.007886522852297323
7.46015145000327E-4, 0.008197326418554878
7.898242804030064E-4, 0.008514047219609987
8.353120513040091E-4, 0.008836678477471377
8.82509663903157E-4, 0.009165213286693561
9.314482983269642E-4, 0.009499644614470781
9.821591081518599E-4, 0.009839965300730646
0.001034673219928024, 0.010186168058232291
0.0010890217327032827, 0.010538245472663332
0.0011452357175475913, 0.01089619000274091
0.001203346217077758, 0.01125999398031329
0.0012633842449825043, 0.011629649610462908
0.0013253807855479786, 0.012005148971611939
0.001389366793183645, 0.012386484015629537
0.0014553731919484509, 0.012773646567939846
0.0015234308750774707, 0.013166628327632532
0.0015935707045089925, 0.013565420867575428
0.0016658235104118734, 0.013970015634527719
0.0017402200907133134, 0.014380403949254992
0.001816791210627223, 0.014796577006647481
0.0018955676021828187, 0.015218525875838414
0.001976579963753689, 0.015646241500324454
0.002059858959587307, 0.016079714698087992
0.002145435219335008, 0.016518936161721308
0.002233339337582425, 0.01696389645855259
0.002323601873380141, 0.01741458603077185
0.0024162533497753052, 0.01787099519556238
0.0025113242533430684, 0.01833311414522909
0.002608845033718964, 0.018800932947332167
0.002708846103131685, 0.019274441544821677
0.0028113578359360435, 0.019753629756171905
0.002916410568146842, 0.02023848727552032
0.003024034596972859, 0.020729003672805592
0.003134260180351629, 0.021225168393909363
0.0032471175364845047, 0.021726970760798187
0.0033626368433723386, 0.02223439997166791
0.003480848238351744, 0.02274744510109012
0.0036017818176316014, 0.02326609510015849
0.0037254676358304817, 0.023790338796639325
0.003851935705514293, 0.024320164895121794
0.003981215996734523, 0.02485556197717019
0.004113338436567221, 0.025396518501479108
0.0042483329086522885, 0.025943022804028736
0.00438622925273341, 0.026495063098242354
0.00452705726419861, 0.027052627475145946
0.004670846693621271, 0.027615703903528695
0.004817627246301853, 0.028184280230105982
0.004967428581810066, 0.02875834417968335
0.005120280313527682, 0.029337883355322246
0.005276212008191929, 0.029922885238507595
0.005435253185439548, 0.030513337189317192
0.005597433317351336, 0.031109226446592243
0.0057627818279973875, 0.031710540128109914
0.005931328092982891, 0.03231726523075731
0.0061031014389946155, 0.03292938863070736
0.006278131143347978, 0.03354689708359622
0.006456446433534689, 0.03416977722470191
0.006638076486771273, 0.03479801556912588
0.006823050429547728, 0.03543159851197358
0.007011397337177566, 0.036070512328540465
0.007203146233347715, 0.03671474317449545
0.007398326089669814, 0.03736427708606987
0.007596965825231591, 0.03801909998024497
0.007799094306149268, 0.038679197654942876
0.008004740345120553, 0.03934455578921873
0.00821393270097815, 0.040015159943453484
0.008426700078244302, 0.04069099555955027
0.008643071126685666, 0.041372047961130275
0.008863074440869161, 0.04205830235373179
0.009086738559718427, 0.04274974382501028
0.00931409196607081, 0.04344635734493924
0.009545163086235469, 0.04414812776601444
0.009779980289551904, 0.04485503982345848
0.010018571887949211, 0.04556707813542688
